"","id","n","correct","near","t","l","cond","csv"
"2737",320,40,1,30,1162,5,"uncued",8
"2738",320,20,0,30,1747,5,"uncued",13
"2739",320,50,1,70,1007,5,"uncued",1
"2740",320,20,1,30,1045,5,"uncued",11
"2741",320,40,1,30,1446,5,"uncued",13
"2742",320,30,1,30,1049,5,"uncued",2
"2743",320,40,1,30,1114,5,"uncued",11
"2744",320,50,1,70,970,5,"uncued",13
"2745",320,30,1,30,1304,5,"uncued",18
"2746",320,50,1,70,973,5,"uncued",3
"2747",320,20,1,70,1004,5,"uncued",11
"2748",320,50,1,30,908,5,"uncued",11
"2749",320,20,1,30,1051,5,"uncued",17
"2750",320,50,1,30,1135,5,"uncued",19
"2751",320,20,1,70,1261,5,"uncued",20
"2752",320,50,1,70,1263,5,"uncued",11
"2753",320,20,1,70,1609,5,"uncued",15
"2754",320,40,1,70,1315,5,"uncued",5
"2755",320,10,1,70,926,5,"uncued",10
"2756",320,50,1,70,980,5,"uncued",5
"2757",320,30,1,70,1071,5,"uncued",14
"2758",320,20,1,30,1166,5,"uncued",10
"2759",320,50,1,70,1671,5,"uncued",16
"2760",320,50,1,70,866,5,"uncued",6
"2761",320,30,1,70,911,5,"uncued",18
"2762",320,10,1,70,893,5,"uncued",12
"2763",320,30,1,70,748,5,"uncued",8
"2764",320,30,1,30,1109,5,"uncued",10
"2765",320,10,1,30,1271,5,"uncued",7
"2766",320,40,1,70,907,5,"uncued",3
"2767",320,50,1,70,976,5,"uncued",9
"2768",320,30,1,70,967,5,"uncued",1
"2769",320,30,1,30,1074,5,"uncued",5
"2770",320,40,1,30,1181,5,"uncued",14
"2771",320,10,1,70,1249,5,"uncued",13
"2772",320,30,1,70,1078,5,"uncued",19
"2773",320,50,1,30,958,5,"uncued",14
"2774",320,20,0,30,1740,5,"uncued",1
"2775",320,40,1,30,877,5,"uncued",10
"2776",320,10,1,70,1002,5,"uncued",18
"2777",320,50,1,30,1296,5,"uncued",20
"2778",320,20,1,70,896,5,"uncued",7
"2779",320,30,1,30,918,5,"uncued",17
"2780",320,20,0,30,1780,5,"uncued",13
"2781",320,20,1,30,1029,5,"uncued",3
"2782",320,50,1,30,994,5,"uncued",12
"2783",320,50,1,70,851,5,"uncued",15
"2784",320,20,1,70,1106,5,"uncued",10
"2785",320,10,1,30,2000,5,"uncued",6
"2786",320,40,1,30,829,5,"uncued",7
"2787",320,30,1,30,916,5,"uncued",19
"2788",320,20,1,70,965,5,"uncued",6
"2789",320,10,1,30,1435,5,"uncued",10
"2790",320,10,1,70,890,5,"uncued",9
"2791",320,30,1,30,919,5,"uncued",5
"2792",320,40,1,70,813,5,"uncued",4
"2793",320,10,1,30,2312,5,"uncued",16
"2794",320,10,1,30,1861,5,"uncued",2
"2795",320,40,1,70,1083,5,"uncued",19
"2796",320,50,1,70,1449,5,"uncued",2
"2797",320,20,1,30,1566,5,"uncued",5
"2798",320,10,1,30,836,5,"uncued",14
"2799",320,20,1,30,1122,5,"uncued",20
"2800",320,20,1,30,1056,5,"uncued",11
"2801",321,20,1,30,2289,2,"uncued",1
"2802",321,30,1,30,1935,2,"uncued",1
"2803",321,20,1,30,1022,2,"uncued",9
"2804",321,10,1,70,1330,2,"uncued",3
"2805",321,20,1,70,1062,2,"uncued",13
"2806",321,10,0,30,1472,2,"uncued",12
"2807",321,30,1,70,1111,2,"uncued",10
"2808",321,40,1,70,1034,2,"uncued",3
"2809",321,40,1,70,1485,2,"uncued",13
"2810",321,20,1,30,1034,2,"uncued",5
"2811",321,20,1,30,1064,2,"uncued",12
"2812",321,40,1,70,1173,2,"uncued",4
"2813",321,30,0,70,861,2,"uncued",9
"2814",321,40,1,70,861,2,"uncued",6
"2815",321,40,1,30,836,2,"uncued",5
"2816",321,50,0,30,809,2,"uncued",19
"2817",321,30,0,30,970,2,"uncued",19
"2818",321,50,0,70,1363,2,"uncued",5
"2819",321,50,1,30,1216,2,"uncued",11
"2820",321,40,1,70,1018,2,"uncued",18
"2821",321,40,1,70,947,2,"uncued",16
"2822",321,20,1,70,836,2,"uncued",9
"2823",321,40,1,30,997,2,"uncued",6
"2824",321,50,1,70,868,2,"uncued",15
"2825",321,30,0,70,1414,2,"uncued",1
"2826",321,30,1,30,1347,2,"uncued",2
"2827",321,50,1,30,1060,2,"uncued",20
"2828",321,40,0,30,1489,2,"uncued",8
"2829",321,10,1,70,1445,2,"uncued",19
"2830",321,10,0,30,1552,2,"uncued",9
"2831",321,50,1,30,1125,2,"uncued",11
"2832",321,20,1,30,1478,2,"uncued",8
"2833",321,50,1,70,1007,2,"uncued",12
"2834",321,40,1,30,1197,2,"uncued",15
"2835",321,20,1,30,831,2,"uncued",5
"2836",321,30,1,70,999,2,"uncued",12
"2837",321,30,1,30,1430,2,"uncued",4
"2838",321,10,1,30,1555,2,"uncued",7
"2839",321,40,1,30,1432,2,"uncued",12
"2840",321,30,1,70,1023,2,"uncued",11
"2841",321,50,1,30,1174,2,"uncued",8
"2842",321,50,1,30,788,2,"uncued",20
"2843",321,10,1,70,1447,2,"uncued",4
"2844",321,50,1,30,1246,2,"uncued",10
"2845",321,30,0,70,1265,2,"uncued",14
"2846",321,30,1,30,1134,2,"uncued",6
"2847",321,20,1,30,1041,2,"uncued",18
"2848",321,30,1,70,1294,2,"uncued",14
"2849",321,40,1,70,1770,2,"uncued",9
"2850",321,40,1,70,1022,2,"uncued",8
"2851",321,20,1,70,1379,2,"uncued",1
"2852",321,30,1,70,1027,2,"uncued",6
"2853",321,20,1,70,1002,2,"uncued",5
"2854",321,50,1,70,1101,2,"uncued",12
"2855",321,30,1,70,1157,2,"uncued",18
"2856",321,50,1,70,1179,2,"uncued",4
"2857",321,30,1,70,1016,2,"uncued",9
"2858",321,20,1,30,1399,2,"uncued",12
"2859",321,20,1,30,969,2,"uncued",16
"2860",321,30,1,70,1233,2,"uncued",8
"2861",321,10,1,30,842,2,"uncued",10
"2862",321,50,1,30,992,2,"uncued",14
"2863",321,40,1,30,1212,2,"uncued",3
"2864",321,20,1,70,1193,2,"uncued",15
"2865",321,40,1,30,1095,2,"uncued",6
"2866",321,30,1,70,1062,2,"uncued",7
"2867",321,30,1,30,1535,2,"uncued",16
"2868",321,20,0,30,959,2,"uncued",11
"2869",321,20,1,70,1304,2,"uncued",6
"2870",321,10,1,70,1080,2,"uncued",8
"2871",321,40,1,70,1489,2,"uncued",19
"2872",321,10,0,30,960,2,"uncued",11
"2873",321,30,1,70,968,2,"uncued",3
"2874",321,10,1,70,1254,2,"uncued",15
"2875",321,30,1,70,1474,2,"uncued",1
"2876",321,30,1,70,1596,2,"uncued",14
"2877",321,20,1,30,1196,2,"uncued",14
"2878",321,20,1,70,1081,2,"uncued",4
"2879",321,10,1,30,1189,2,"uncued",6
"2880",321,30,1,30,1726,2,"uncued",7
"2881",321,50,1,30,1462,2,"uncued",5
"2882",321,10,1,30,1864,2,"uncued",9
"2883",321,20,1,70,1013,2,"uncued",19
"2884",321,20,1,30,1312,2,"uncued",17
"2885",321,50,1,70,959,2,"uncued",13
"2886",321,50,1,70,1040,2,"uncued",16
"2887",321,10,1,70,1580,2,"uncued",16
"2888",321,30,1,70,843,2,"uncued",10
"2889",321,50,1,70,1350,2,"uncued",18
"2890",321,20,1,70,1359,2,"uncued",2
"2891",321,30,0,30,1025,2,"uncued",16
"2892",321,40,1,70,1246,2,"uncued",17
"2893",321,20,1,30,1123,2,"uncued",7
"2894",321,20,1,70,814,2,"uncued",16
"2895",321,50,1,70,882,2,"uncued",13
"2896",321,20,1,70,859,2,"uncued",2
"2897",321,40,1,70,700,2,"uncued",3
"2898",321,20,1,30,716,2,"uncued",17
"2899",321,10,1,30,1131,2,"uncued",13
"2900",321,30,1,70,1168,2,"uncued",20
"2901",321,10,1,70,947,2,"uncued",17
"2902",321,30,1,70,255,2,"uncued",5
"2903",321,20,0,70,665,2,"uncued",1
"2904",321,10,1,70,142,2,"uncued",15
"2905",321,50,0,30,26,2,"uncued",5
"2906",321,10,1,30,380,2,"uncued",8
"2907",321,10,1,70,211,2,"uncued",12
"2908",321,30,1,30,1058,2,"uncued",6
"2909",321,40,1,30,1070,2,"uncued",11
"2910",321,10,1,70,1128,2,"uncued",4
"2911",321,10,1,70,220,2,"uncued",15
"2912",321,50,1,30,1235,2,"uncued",13
"2913",321,10,1,70,1199,2,"uncued",2
"2914",321,30,0,70,164,2,"uncued",18
"2915",321,20,1,70,519,2,"uncued",10
"2916",321,20,1,30,197,2,"uncued",3
"2917",321,40,1,70,221,2,"uncued",1
"2918",321,50,1,70,497,2,"uncued",8
"2919",321,50,0,30,722,2,"uncued",10
"2920",321,50,0,70,595,2,"uncued",4
"2921",321,20,1,70,241,2,"uncued",10
"2922",321,40,0,70,48,2,"uncued",8
"2923",321,30,0,30,1232,2,"uncued",18
"2924",321,40,1,70,1280,2,"uncued",7
"2925",321,40,1,30,1163,2,"uncued",18
"2926",321,20,1,30,161,2,"uncued",19
"2927",321,10,1,30,1571,2,"uncued",2
"2928",321,30,1,30,1164,2,"uncued",14
"2929",321,20,0,30,53,2,"uncued",18
"2930",321,30,1,70,256,2,"uncued",4
"2931",321,50,1,30,755,2,"uncued",20
"2932",321,20,1,30,985,2,"uncued",17
"2933",321,20,1,70,1021,2,"uncued",13
"2934",321,10,0,30,531,2,"uncued",18
"2935",321,30,1,70,893,2,"uncued",12
"2936",321,10,1,30,915,2,"uncued",17
"2937",321,10,0,30,214,2,"uncued",20
"2938",321,50,1,30,265,2,"uncued",18
"2939",321,40,1,70,885,2,"uncued",19
"2940",321,40,0,70,673,2,"uncued",13
"2941",321,40,1,30,1416,2,"uncued",19
"2942",321,40,1,30,960,2,"uncued",15
"2943",321,50,1,30,1125,2,"uncued",7
"2944",321,40,1,70,286,2,"uncued",10
"2945",321,10,1,30,1198,2,"uncued",3
"2946",321,40,1,30,1821,2,"uncued",12
"2947",321,50,0,30,323,2,"uncued",5
"2948",321,10,0,30,119,2,"uncued",1
"2949",321,50,1,30,205,2,"uncued",2
"2950",321,10,0,30,690,2,"uncued",15
"2951",321,10,0,30,1153,2,"uncued",15
"2952",321,50,1,70,1052,2,"uncued",9
"2953",321,30,0,30,2346,2,"uncued",13
"2954",321,40,1,30,1236,2,"uncued",16
"2955",321,20,1,30,864,2,"uncued",9
"2956",321,20,0,30,1214,2,"uncued",3
"2957",321,30,1,70,1039,2,"uncued",20
"2958",321,20,1,70,772,2,"uncued",11
"2959",321,30,1,70,1054,2,"uncued",19
"2960",321,10,0,30,1693,2,"uncued",9
"2961",321,10,0,70,196,2,"uncued",20
"2962",321,40,0,70,143,2,"uncued",16
"2963",321,40,0,30,96,2,"uncued",3
"2964",321,40,0,30,214,2,"uncued",20
"2965",321,50,1,70,972,2,"uncued",7
"2966",321,10,1,70,511,2,"uncued",7
"2967",321,40,1,30,995,2,"uncued",14
"2968",321,30,1,70,1134,2,"uncued",4
"2969",321,10,0,70,1313,2,"uncued",1
"2970",321,10,1,70,1055,2,"uncued",13
"2971",321,50,1,30,941,2,"uncued",2
"2972",321,20,0,30,970,2,"uncued",10
"2973",321,50,1,70,607,2,"uncued",16
"2974",321,50,1,30,2054,2,"uncued",8
"2975",321,50,1,30,203,2,"uncued",14
"2976",321,40,1,70,778,2,"uncued",2
"2977",321,40,1,30,756,2,"uncued",17
"2978",321,40,1,70,932,2,"uncued",15
"2979",321,30,1,30,221,2,"uncued",14
"2980",321,40,1,70,925,2,"uncued",2
"2981",321,50,1,70,686,2,"uncued",4
"2982",321,50,1,30,978,2,"uncued",19
"2983",321,30,1,70,839,2,"uncued",11
"2984",321,30,1,30,1452,2,"uncued",7
"2985",321,50,1,30,1082,2,"uncued",3
"2986",321,20,0,30,941,2,"uncued",20
"2987",321,20,0,30,1074,2,"uncued",7
"2988",321,10,1,30,247,2,"uncued",6
"2989",321,10,1,70,1138,2,"uncued",17
"2990",321,50,1,70,1209,2,"uncued",17
"2991",321,10,1,70,852,2,"uncued",2
"2992",321,30,1,70,954,2,"uncued",11
"2993",321,10,1,70,890,2,"uncued",17
"2994",321,50,1,30,797,2,"uncued",14
"2995",321,50,0,70,909,2,"uncued",11
"2996",321,20,1,30,1075,2,"uncued",5
"2997",321,10,1,70,1014,2,"uncued",10
"2998",321,10,1,30,893,2,"uncued",6
"2999",321,40,1,30,216,2,"uncued",20
"3000",321,40,0,30,256,2,"uncued",1
"3001",322,50,1,30,1228,5,"uncued",11
"3002",322,10,1,30,627,5,"uncued",7
"3003",322,30,1,70,565,5,"uncued",13
"3004",322,40,1,30,559,5,"uncued",20
"3005",322,50,0,30,466,5,"uncued",16
"3006",322,40,1,30,614,5,"uncued",7
"3007",322,20,1,70,789,5,"uncued",11
"3008",322,30,0,30,1721,5,"uncued",8
"3009",322,20,1,70,140,5,"uncued",14
"3010",322,20,1,30,1804,5,"uncued",3
"3011",322,40,1,70,1241,5,"uncued",6
"3012",322,50,1,30,1330,5,"uncued",16
"3013",322,20,1,30,1236,5,"uncued",5
"3014",322,40,1,30,1170,5,"uncued",2
"3015",322,40,1,30,957,5,"uncued",14
"3016",322,20,1,30,1166,5,"uncued",5
"3017",322,30,1,70,1012,5,"uncued",10
"3018",322,20,1,30,994,5,"uncued",20
"3019",322,50,1,30,865,5,"uncued",13
"3020",322,10,1,30,1200,5,"uncued",9
"3021",322,40,1,70,1112,5,"uncued",20
"3022",322,30,1,70,877,5,"uncued",5
"3023",322,10,0,30,891,5,"uncued",2
"3024",322,20,1,70,850,5,"uncued",15
"3025",322,10,1,30,1214,5,"uncued",17
"3026",322,50,1,30,818,5,"uncued",11
"3027",322,50,0,70,1370,5,"uncued",8
"3028",322,40,1,70,1194,5,"uncued",17
"3029",322,50,0,30,796,5,"uncued",14
"3030",322,20,1,30,1585,5,"uncued",18
"3031",322,50,0,30,1191,5,"uncued",1
"3032",322,10,1,30,1258,5,"uncued",16
"3033",322,20,1,30,946,5,"uncued",11
"3034",322,30,1,70,800,5,"uncued",9
"3035",322,50,1,70,1330,5,"uncued",7
"3036",322,30,1,70,1087,5,"uncued",8
"3037",322,10,0,70,3079,5,"uncued",17
"3038",322,50,1,70,999,5,"uncued",9
"3039",322,10,1,70,799,5,"uncued",12
"3040",322,50,1,30,743,5,"uncued",18
"3041",322,50,1,70,742,5,"uncued",12
"3042",322,10,0,70,974,5,"uncued",10
"3043",322,10,1,70,918,5,"uncued",3
"3044",322,20,1,70,750,5,"uncued",6
"3045",322,40,1,30,987,5,"uncued",14
"3046",322,30,1,70,1118,5,"uncued",19
"3047",322,40,1,70,1186,5,"uncued",16
"3048",322,10,1,30,1122,5,"uncued",9
"3049",322,40,1,70,1222,5,"uncued",18
"3050",322,50,0,30,1130,5,"uncued",17
"3051",322,40,1,70,1060,5,"uncued",14
"3052",322,40,1,70,1198,5,"uncued",9
"3053",322,40,1,30,827,5,"uncued",11
"3054",322,20,1,30,1102,5,"uncued",9
"3055",322,20,0,30,1197,5,"uncued",13
"3056",322,30,1,70,1198,5,"uncued",17
"3057",322,20,1,70,1434,5,"uncued",16
"3058",322,20,1,30,999,5,"uncued",4
"3059",322,40,1,70,977,5,"uncued",16
"3060",322,50,1,30,1133,5,"uncued",12
"3061",322,10,1,30,865,5,"uncued",14
"3062",322,40,1,70,1056,5,"uncued",6
"3063",322,30,1,30,1136,5,"uncued",11
"3064",322,40,1,70,968,5,"uncued",4
"3065",322,20,1,70,1473,5,"uncued",16
"3066",322,30,1,70,1227,5,"uncued",3
"3067",322,50,1,30,1192,5,"uncued",8
"3068",322,40,1,70,836,5,"uncued",14
"3069",322,10,1,30,1381,5,"uncued",15
"3070",322,50,1,30,1008,5,"uncued",2
"3071",322,20,1,70,4682,5,"uncued",13
"3072",322,20,1,30,1242,5,"uncued",10
"3073",322,10,0,70,1749,5,"uncued",15
"3074",322,50,1,70,1219,5,"uncued",3
"3075",322,10,1,30,983,5,"uncued",1
"3076",322,50,1,70,1313,5,"uncued",19
"3077",322,40,0,70,1103,5,"uncued",2
"3078",322,50,1,30,1359,5,"uncued",19
"3079",322,30,1,70,1086,5,"uncued",4
"3080",322,40,1,70,896,5,"uncued",17
"3081",322,20,1,70,1100,5,"uncued",17
"3082",322,10,1,70,968,5,"uncued",3
"3083",322,10,0,70,1148,5,"uncued",8
"3084",322,50,0,30,1568,5,"uncued",13
"3085",322,10,1,70,819,5,"uncued",10
"3086",322,50,0,70,921,5,"uncued",14
"3087",322,50,1,70,1600,5,"uncued",13
"3088",322,20,1,70,1759,5,"uncued",15
"3089",322,40,1,70,1155,5,"uncued",9
"3090",322,50,1,70,1100,5,"uncued",10
"3091",322,10,1,30,1106,5,"uncued",13
"3092",322,40,1,30,948,5,"uncued",19
"3093",322,40,1,30,749,5,"uncued",19
"3094",322,20,1,30,1451,5,"uncued",5
"3095",322,50,1,30,872,5,"uncued",8
"3096",322,40,1,30,982,5,"uncued",14
"3097",322,10,0,70,879,5,"uncued",19
"3098",322,50,1,30,1185,5,"uncued",9
"3099",322,30,1,70,850,5,"uncued",1
"3100",322,30,1,70,903,5,"uncued",1
"3101",322,40,1,70,811,5,"uncued",12
"3102",322,20,1,30,918,5,"uncued",18
"3103",322,30,1,70,997,5,"uncued",5
"3104",322,40,1,30,942,5,"uncued",18
"3105",322,20,1,30,752,5,"uncued",18
"3106",322,30,1,70,1021,5,"uncued",18
"3107",322,10,1,30,804,5,"uncued",12
"3108",322,20,1,30,986,5,"uncued",11
"3109",322,10,1,70,879,5,"uncued",6
"3110",322,20,0,30,977,5,"uncued",2
"3111",322,30,1,30,1215,5,"uncued",18
"3112",322,10,1,70,1144,5,"uncued",6
"3113",322,10,1,30,799,5,"uncued",1
"3114",322,50,1,30,1010,5,"uncued",15
"3115",322,10,1,70,811,5,"uncued",4
"3116",322,20,1,30,815,5,"uncued",11
"3117",322,20,1,30,899,5,"uncued",8
"3118",322,40,1,70,841,5,"uncued",17
"3119",322,50,1,70,987,5,"uncued",15
"3120",322,50,1,30,973,5,"uncued",19
"3121",322,30,1,30,999,5,"uncued",3
"3122",322,20,1,30,690,5,"uncued",7
"3123",322,20,1,70,752,5,"uncued",7
"3124",322,20,1,70,1427,5,"uncued",15
"3125",322,50,1,70,942,5,"uncued",7
"3126",322,40,1,70,786,5,"uncued",18
"3127",322,40,1,70,881,5,"uncued",4
"3128",322,10,1,30,1187,5,"uncued",15
"3129",322,50,1,30,787,5,"uncued",2
"3130",322,40,1,70,726,5,"uncued",6
"3131",322,10,1,30,894,5,"uncued",7
"3132",322,30,1,70,605,5,"uncued",8
"3133",322,40,1,30,783,5,"uncued",2
"3134",322,50,1,70,827,5,"uncued",13
"3135",322,20,1,70,578,5,"uncued",3
"3136",322,20,1,70,561,5,"uncued",4
"3137",322,20,1,30,683,5,"uncued",1
"3138",322,10,1,30,800,5,"uncued",12
"3139",322,30,1,30,994,5,"uncued",16
"3140",322,20,1,70,1209,5,"uncued",15
"3141",322,10,1,30,881,5,"uncued",20
"3142",322,40,1,70,867,5,"uncued",5
"3143",322,20,1,30,928,5,"uncued",7
"3144",322,50,0,30,951,5,"uncued",20
"3145",322,50,1,30,1365,5,"uncued",3
"3146",322,30,1,30,1077,5,"uncued",20
"3147",322,30,1,30,719,5,"uncued",19
"3148",322,30,1,30,863,5,"uncued",1
"3149",322,40,1,30,913,5,"uncued",6
"3150",322,50,1,30,921,5,"uncued",10
"3151",322,10,1,70,1035,5,"uncued",10
"3152",322,50,1,30,990,5,"uncued",4
"3153",322,50,1,70,863,5,"uncued",9
"3154",322,30,1,70,675,5,"uncued",1
"3155",322,10,1,30,784,5,"uncued",12
"3156",322,30,1,70,899,5,"uncued",20
"3157",322,20,0,30,1185,5,"uncued",2
"3158",322,20,0,70,797,5,"uncued",14
"3159",322,40,1,30,759,5,"uncued",15
"3160",322,10,1,70,799,5,"uncued",4
"3161",322,40,1,30,1082,5,"uncued",20
"3162",322,30,1,70,643,5,"uncued",17
"3163",322,30,1,70,1255,5,"uncued",4
"3164",322,10,0,30,1451,5,"uncued",20
"3165",322,40,1,70,751,5,"uncued",12
"3166",322,30,1,70,922,5,"uncued",16
"3167",322,30,1,30,994,5,"uncued",6
"3168",322,50,1,30,1712,5,"uncued",19
"3169",322,40,1,70,876,5,"uncued",11
"3170",322,30,1,30,1083,5,"uncued",2
"3171",322,40,1,70,1030,5,"uncued",18
"3172",322,10,1,70,1040,5,"uncued",4
"3173",322,30,1,70,1294,5,"uncued",20
"3174",322,50,1,70,1095,5,"uncued",10
"3175",322,50,1,70,984,5,"uncued",8
"3176",322,40,1,70,859,5,"uncued",6
"3177",322,10,1,70,766,5,"uncued",5
"3178",322,30,1,30,1631,5,"uncued",3
"3179",322,50,1,70,2134,5,"uncued",9
"3180",322,40,1,70,921,5,"uncued",19
"3181",322,10,1,30,1025,5,"uncued",10
"3182",322,10,1,70,1464,5,"uncued",17
"3183",322,30,1,70,896,5,"uncued",5
"3184",322,30,1,30,1193,5,"uncued",16
"3185",322,30,1,70,816,5,"uncued",12
"3186",322,30,0,30,1000,5,"uncued",1
"3187",322,30,1,70,1070,5,"uncued",3
"3188",322,40,1,70,1089,5,"uncued",5
"3189",322,10,1,30,1142,5,"uncued",6
"3190",322,30,1,30,1022,5,"uncued",7
"3191",322,20,0,70,1194,5,"uncued",5
"3192",322,10,1,30,851,5,"uncued",10
"3193",322,20,1,70,984,5,"uncued",8
"3194",322,10,1,30,958,5,"uncued",13
"3195",322,20,1,70,759,5,"uncued",2
"3196",322,30,1,30,800,5,"uncued",12
"3197",322,10,1,30,1199,5,"uncued",13
"3198",322,30,0,30,1443,5,"uncued",1
"3199",322,20,1,30,1384,5,"uncued",11
"3200",322,30,1,30,1090,5,"uncued",7
"3201",323,30,1,30,1430,5,"uncued",2
"3202",323,10,1,70,2626,5,"uncued",3
"3203",323,30,1,30,2401,5,"uncued",6
"3204",323,50,0,70,1988,5,"uncued",17
"3205",323,20,0,70,915,5,"uncued",19
"3206",323,50,1,70,451,5,"uncued",16
"3207",323,30,1,30,534,5,"uncued",19
"3208",323,20,0,30,2031,5,"uncued",16
"3209",323,50,1,70,320,5,"uncued",14
"3210",323,10,0,30,264,5,"uncued",19
"3211",323,40,1,30,588,5,"uncued",9
"3212",323,10,0,30,422,5,"uncued",11
"3213",323,50,1,30,398,5,"uncued",11
"3214",323,30,1,30,385,5,"uncued",17
"3215",323,20,0,70,340,5,"uncued",10
"3216",323,30,0,70,366,5,"uncued",14
"3217",323,40,1,30,383,5,"uncued",1
"3218",323,10,1,30,635,5,"uncued",6
"3219",323,40,0,30,435,5,"uncued",15
"3220",323,10,1,70,409,5,"uncued",12
"3221",323,40,1,70,459,5,"uncued",15
"3222",323,40,1,30,404,5,"uncued",11
"3223",323,20,0,30,506,5,"uncued",17
"3224",323,40,1,70,414,5,"uncued",19
"3225",323,40,0,30,525,5,"uncued",11
"3226",323,20,0,70,505,5,"uncued",4
"3227",323,20,1,30,406,5,"uncued",2
"3228",323,20,1,30,445,5,"uncued",19
"3229",323,30,1,30,394,5,"uncued",13
"3230",323,30,0,70,381,5,"uncued",13
"3231",323,50,1,30,452,5,"uncued",3
"3232",323,50,0,70,415,5,"uncued",7
"3233",323,10,0,70,386,5,"uncued",5
"3234",323,20,1,70,405,5,"uncued",9
"3235",323,50,1,30,430,5,"uncued",7
"3236",323,10,0,30,442,5,"uncued",7
"3237",323,40,0,70,369,5,"uncued",9
"3238",323,40,0,70,735,5,"uncued",7
"3239",323,20,1,70,1045,5,"uncued",17
"3240",323,10,0,70,1073,5,"uncued",20
"3241",323,10,0,70,498,5,"uncued",9
"3242",323,30,1,30,492,5,"uncued",10
"3243",323,50,1,70,488,5,"uncued",12
"3244",323,40,1,30,500,5,"uncued",3
"3245",323,10,1,30,470,5,"uncued",2
"3246",323,50,0,30,427,5,"uncued",6
"3247",323,10,0,70,914,5,"uncued",18
"3248",323,50,0,70,462,5,"uncued",20
"3249",323,30,1,30,464,5,"uncued",14
"3250",323,20,0,30,483,5,"uncued",18
"3251",323,10,1,30,450,5,"uncued",5
"3252",323,20,1,70,468,5,"uncued",8
"3253",323,20,1,30,749,5,"uncued",15
"3254",323,30,1,30,416,5,"uncued",12
"3255",323,20,0,70,564,5,"uncued",3
"3256",323,20,1,30,853,5,"uncued",17
"3257",323,30,0,30,633,5,"uncued",16
"3258",323,10,0,30,516,5,"uncued",9
"3259",323,10,1,70,584,5,"uncued",13
"3260",323,10,1,30,623,5,"uncued",20
"3261",323,40,1,70,665,5,"uncued",11
"3262",323,30,1,70,685,5,"uncued",16
"3263",323,10,1,30,755,5,"uncued",8
"3264",323,20,1,30,541,5,"uncued",7
"3265",323,10,1,70,535,5,"uncued",11
"3266",323,50,1,70,357,5,"uncued",7
"3267",323,50,1,70,1197,5,"uncued",18
"3268",323,30,1,30,677,5,"uncued",10
"3269",323,20,0,70,589,5,"uncued",18
"3270",323,30,0,30,489,5,"uncued",4
"3271",323,30,0,30,466,5,"uncued",8
"3272",323,20,1,30,406,5,"uncued",15
"3273",323,20,0,70,493,5,"uncued",5
"3274",323,20,1,70,454,5,"uncued",17
"3275",323,20,1,70,546,5,"uncued",14
"3276",323,10,0,70,515,5,"uncued",3
"3277",323,50,1,30,431,5,"uncued",13
"3278",323,40,0,70,469,5,"uncued",3
"3279",323,20,0,30,420,5,"uncued",2
"3280",323,40,1,30,474,5,"uncued",8
"3281",323,20,0,70,467,5,"uncued",17
"3282",323,40,1,30,378,5,"uncued",14
"3283",323,30,1,30,426,5,"uncued",9
"3284",323,20,1,70,662,5,"uncued",5
"3285",323,10,0,30,527,5,"uncued",10
"3286",323,50,0,70,525,5,"uncued",15
"3287",323,40,1,70,664,5,"uncued",11
"3288",323,50,1,30,782,5,"uncued",5
"3289",323,20,1,30,546,5,"uncued",6
"3290",323,20,0,30,640,5,"uncued",20
"3291",323,30,1,30,620,5,"uncued",10
"3292",323,20,0,30,1034,5,"uncued",3
"3293",323,50,0,70,818,5,"uncued",6
"3294",323,40,0,30,615,5,"uncued",9
"3295",323,30,1,30,652,5,"uncued",5
"3296",323,20,1,70,819,5,"uncued",8
"3297",323,40,0,30,585,5,"uncued",1
"3298",323,10,0,70,721,5,"uncued",17
"3299",323,10,0,70,611,5,"uncued",20
"3300",323,40,1,70,635,5,"uncued",3
"3301",323,50,1,70,694,5,"uncued",13
"3302",323,50,0,30,671,5,"uncued",14
"3303",323,20,1,70,702,5,"uncued",7
"3304",323,10,1,30,960,5,"uncued",17
"3305",323,10,0,70,1098,5,"uncued",8
"3306",323,20,1,70,755,5,"uncued",4
"3307",323,20,1,30,608,5,"uncued",18
"3308",323,50,1,70,1030,5,"uncued",2
"3309",323,40,0,70,681,5,"uncued",10
"3310",323,40,0,30,678,5,"uncued",1
"3311",323,20,0,70,692,5,"uncued",1
"3312",323,20,0,30,886,5,"uncued",9
"3313",323,50,0,30,804,5,"uncued",6
"3314",323,50,1,70,992,5,"uncued",12
"3315",323,10,1,70,790,5,"uncued",2
"3316",323,20,0,70,723,5,"uncued",15
"3317",323,50,1,30,941,5,"uncued",13
"3318",323,50,1,30,944,5,"uncued",18
"3319",323,10,0,70,766,5,"uncued",13
"3320",323,30,1,30,626,5,"uncued",20
"3321",323,50,1,70,632,5,"uncued",15
"3322",323,40,1,70,707,5,"uncued",19
"3323",323,10,1,30,808,5,"uncued",13
"3324",323,50,1,30,1081,5,"uncued",19
"3325",323,10,0,70,889,5,"uncued",7
"3326",323,30,1,30,1141,5,"uncued",1
"3327",323,40,1,30,746,5,"uncued",1
"3328",323,50,1,30,1030,5,"uncued",2
"3329",323,50,1,70,780,5,"uncued",12
"3330",323,30,1,30,869,5,"uncued",16
"3331",323,20,1,30,698,5,"uncued",1
"3332",323,50,1,70,880,5,"uncued",15
